ID_x,HWSD2_SMU_ID,NSC_MU_SOURCE1,NSC_MU_SOURCE2,WISE30s_SMU_ID_x,HWSD1_SMU_ID_x,COVERAGE_x,SEQUENCE,SHARE_x,NSC,WRB_PHASES_x,WRB4_x,WRB2_x,FAO90_x,ROOT_DEPTH_x,PHASE1_x,PHASE2_x,ROOTS_x,IL_x,SWR,DRAINAGE_x,AWC_x,ADD_PROP_x,LAYER,TOPDEP,BOTDEP,COARSE,SAND,SILT,CLAY,TEXTURE_USDA_x,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND,ID_y,WISE30s_SMU_ID_y,HWSD1_SMU_ID_y,COVERAGE_y,SHARE_y,WRB4_y,WRB_PHASES_y,WRB2_y,WRB2_CODE,FAO90_y,KOPPEN,TEXTURE_USDA_y,REF_BULK_DENSITY,BULK_DENSITY,DRAINAGE_y,ROOT_DEPTH_y,AWC_y,PHASE1_y,PHASE2_y,ROOTS_y,IL_y,ADD_PROP_y
254231,1834,,,WD20001834,1834,4,2,20,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D4,60,80,4,52,32,16,9.0,M,1.4600000381469727,1.6399999856948853,0.2770000100135803,8.300000190734863,0.4699999988079071,8.0,13,92,42.0,41.0,99,0,8,10.5,1.100000023841858,2,36103,WD20001834,1834,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
254232,1645,,,WD20001645,1645,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D4,60,80,4,52,32,16,9.0,M,1.4600000381469727,1.6399999856948853,0.2770000100135803,8.300000190734863,0.4699999988079071,8.0,13,92,42.0,41.0,99,0,8,10.5,1.100000023841858,2,79090,WD20001645,1645,4,50,ARpr & ARay,ARpr,AR,4,DS,B,,,-4.0,,1,0,,,,,0.0
254235,1854,,,WD20001854,1854,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D4,60,80,4,52,32,16,9.0,M,1.4600000381469727,1.6399999856948853,0.2770000100135803,8.300000190734863,0.4699999988079071,8.0,13,92,42.0,41.0,99,0,8,10.5,1.100000023841858,2,124426,WD20001854,1854,4,70,GY,GY,GY,14,GY,B,9.0,1.659999966621399,1.3200000524520874,MW,1,159,,,,,0.0
254236,1843,,,WD20001843,1843,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D4,60,80,4,52,32,16,9.0,M,1.4600000381469727,1.6399999856948853,0.2770000100135803,8.300000190734863,0.4699999988079071,8.0,13,92,42.0,41.0,99,0,8,10.5,1.100000023841858,2,36119,WD20001843,1843,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
254239,1642,,,WD20001642,1642,4,1,100,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D4,60,80,4,52,32,16,9.0,M,1.4600000381469727,1.6399999856948853,0.2770000100135803,8.300000190734863,0.4699999988079071,8.0,13,92,42.0,41.0,99,0,8,10.5,1.100000023841858,2,253126,WD20001642,1642,4,100,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254241,1846,,,WD20001846,1846,4,3,10,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D4,60,80,4,52,32,16,9.0,M,1.4600000381469727,1.6399999856948853,0.2770000100135803,8.300000190734863,0.4699999988079071,8.0,13,92,42.0,41.0,99,0,8,10.5,1.100000023841858,2,36101,WD20001846,1846,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
254465,31983,,,WD20031983,31983,3,2,40,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,141583,WD20031983,31983,3,60,LPeu,LPeu,LP,18,LPe,B,11.0,1.649999976158142,1.3200000524520874,I,3,29,,,,,0.0
254471,31910,,,WD20031910,31910,3,2,20,,RGca,RGca,RG,RGc,,,,,,,MW,,3.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,44282,WD20031910,31910,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,3.0
254476,31908,,,WD20031908,31908,3,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,141626,WD20031908,31908,3,40,LPeu,LPeu,LP,18,LPe,B,11.0,1.649999976158142,1.3200000524520874,I,3,29,,,,,0.0
254514,195,,,WD20000195,195,4,1,60,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,253030,WD20000195,195,4,60,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254527,1284,,,WD20001284,1284,4,1,50,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,253043,WD20001284,1284,4,50,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254528,1283,,,WD20001283,1283,4,1,50,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,253044,WD20001283,1283,4,50,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254537,1124,,,WD20001124,1124,4,2,20,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,44329,WD20001124,1124,4,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
254547,1855,,,WD20001855,1855,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,124427,WD20001855,1855,4,70,GY,GY,GY,14,GY,B,9.0,1.659999966621399,1.3200000524520874,MW,1,159,,,,,0.0
254559,1770,,,WD20001770,1770,4,1,70,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,253075,WD20001770,1770,4,70,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254572,1774,,,WD20001774,1774,4,1,100,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,253088,WD20001774,1774,4,100,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254578,1801,,,WD20001801,1801,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,251714,WD20001801,1801,4,70,RG,RG,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,,,,,0.0
254586,1830,,,WD20001830,1830,4,1,50,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,253102,WD20001830,1830,4,50,RGca,RGcakk,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,1.0,,,,0.0
254591,1833,,,WD20001833,1833,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,36167,WD20001833,1833,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
254592,1825,,,WD20001825,1825,4,1,70,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,253108,WD20001825,1825,4,70,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254594,1823,,,WD20001823,1823,4,2,25,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,79095,WD20001823,1823,4,50,ARpr & ARay,ARprkk,AR,4,DS,B,,,-4.0,,1,0,1.0,,,,0.0
254600,1839,,,WD20001839,1839,4,2,20,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,36106,WD20001839,1839,4,30,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
254601,1644,,,WD20001644,1644,4,1,60,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,253117,WD20001644,1644,4,60,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254602,1834,,,WD20001834,1834,4,2,20,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,36103,WD20001834,1834,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
254603,1645,,,WD20001645,1645,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,79090,WD20001645,1645,4,50,ARpr & ARay,ARpr,AR,4,DS,B,,,-4.0,,1,0,,,,,0.0
254606,1854,,,WD20001854,1854,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,124426,WD20001854,1854,4,70,GY,GY,GY,14,GY,B,9.0,1.659999966621399,1.3200000524520874,MW,1,159,,,,,0.0
254607,1843,,,WD20001843,1843,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,36119,WD20001843,1843,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
254610,1642,,,WD20001642,1642,4,1,100,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,253126,WD20001642,1642,4,100,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254612,1846,,,WD20001846,1846,4,3,10,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D5,80,100,7,50,33,17,9.0,M,1.4600000381469727,1.659999966621399,0.25200000405311584,8.300000190734863,0.3499999940395355,9.0,12,92,46.0,46.0,99,0,10,9.5,1.2000000476837158,1,36101,WD20001846,1846,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
254836,31983,,,WD20031983,31983,3,2,40,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,141583,WD20031983,31983,3,60,LPeu,LPeu,LP,18,LPe,B,11.0,1.649999976158142,1.3200000524520874,I,3,29,,,,,0.0
254842,31910,,,WD20031910,31910,3,2,20,,RGca,RGca,RG,RGc,,,,,,,MW,,3.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,44282,WD20031910,31910,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,3.0
254847,31908,,,WD20031908,31908,3,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,141626,WD20031908,31908,3,40,LPeu,LPeu,LP,18,LPe,B,11.0,1.649999976158142,1.3200000524520874,I,3,29,,,,,0.0
254885,195,,,WD20000195,195,4,1,60,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,253030,WD20000195,195,4,60,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254898,1284,,,WD20001284,1284,4,1,50,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,253043,WD20001284,1284,4,50,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254899,1283,,,WD20001283,1283,4,1,50,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,253044,WD20001283,1283,4,50,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254908,1124,,,WD20001124,1124,4,2,20,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,44329,WD20001124,1124,4,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
254918,1855,,,WD20001855,1855,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,124427,WD20001855,1855,4,70,GY,GY,GY,14,GY,B,9.0,1.659999966621399,1.3200000524520874,MW,1,159,,,,,0.0
254930,1770,,,WD20001770,1770,4,1,70,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,253075,WD20001770,1770,4,70,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254943,1774,,,WD20001774,1774,4,1,100,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,253088,WD20001774,1774,4,100,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254949,1801,,,WD20001801,1801,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,251714,WD20001801,1801,4,70,RG,RG,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,,,,,0.0
254957,1830,,,WD20001830,1830,4,1,50,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,253102,WD20001830,1830,4,50,RGca,RGcakk,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,1.0,,,,0.0
254962,1833,,,WD20001833,1833,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,36167,WD20001833,1833,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
254963,1825,,,WD20001825,1825,4,1,70,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,253108,WD20001825,1825,4,70,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254965,1823,,,WD20001823,1823,4,2,25,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,79095,WD20001823,1823,4,50,ARpr & ARay,ARprkk,AR,4,DS,B,,,-4.0,,1,0,1.0,,,,0.0
254971,1839,,,WD20001839,1839,4,2,20,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,36106,WD20001839,1839,4,30,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
254972,1644,,,WD20001644,1644,4,1,60,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,253117,WD20001644,1644,4,60,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254973,1834,,,WD20001834,1834,4,2,20,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,36103,WD20001834,1834,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
254974,1645,,,WD20001645,1645,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,79090,WD20001645,1645,4,50,ARpr & ARay,ARpr,AR,4,DS,B,,,-4.0,,1,0,,,,,0.0
254977,1854,,,WD20001854,1854,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,124426,WD20001854,1854,4,70,GY,GY,GY,14,GY,B,9.0,1.659999966621399,1.3200000524520874,MW,1,159,,,,,0.0
254978,1843,,,WD20001843,1843,4,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,36119,WD20001843,1843,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
254981,1642,,,WD20001642,1642,4,1,100,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,253126,WD20001642,1642,4,100,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
254983,1846,,,WD20001846,1846,4,3,10,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D6,100,150,10,51,31,18,9.0,M,1.4900000095367432,1.6799999475479126,0.22999998927116394,8.300000190734863,0.3199999928474426,8.0,11,86,48.0,47.0,99,0,13,8.899999618530273,1.7000000476837158,3,36101,WD20001846,1846,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
255207,31983,,,WD20031983,31983,3,2,40,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D7,150,200,23,51,30,19,9.0,M,1.4900000095367432,1.7000000476837158,0.1860000044107437,8.199999809265137,0.44999998807907104,8.0,11,94,59.0,59.0,100,0,38,8.800000190734863,2.700000047683716,3,141583,WD20031983,31983,3,60,LPeu,LPeu,LP,18,LPe,B,11.0,1.649999976158142,1.3200000524520874,I,3,29,,,,,0.0
255213,31910,,,WD20031910,31910,3,2,20,,RGca,RGca,RG,RGc,,,,,,,MW,,3.0,D7,150,200,23,51,30,19,9.0,M,1.4900000095367432,1.7000000476837158,0.1860000044107437,8.199999809265137,0.44999998807907104,8.0,11,94,59.0,59.0,100,0,38,8.800000190734863,2.700000047683716,3,44282,WD20031910,31910,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,3.0
255218,31908,,,WD20031908,31908,3,2,30,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D7,150,200,23,51,30,19,9.0,M,1.4900000095367432,1.7000000476837158,0.1860000044107437,8.199999809265137,0.44999998807907104,8.0,11,94,59.0,59.0,100,0,38,8.800000190734863,2.700000047683716,3,141626,WD20031908,31908,3,40,LPeu,LPeu,LP,18,LPe,B,11.0,1.649999976158142,1.3200000524520874,I,3,29,,,,,0.0
255256,195,,,WD20000195,195,4,1,60,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D7,150,200,23,51,30,19,9.0,M,1.4900000095367432,1.7000000476837158,0.1860000044107437,8.199999809265137,0.44999998807907104,8.0,11,94,59.0,59.0,100,0,38,8.800000190734863,2.700000047683716,3,253030,WD20000195,195,4,60,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
255269,1284,,,WD20001284,1284,4,1,50,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D7,150,200,23,51,30,19,9.0,M,1.4900000095367432,1.7000000476837158,0.1860000044107437,8.199999809265137,0.44999998807907104,8.0,11,94,59.0,59.0,100,0,38,8.800000190734863,2.700000047683716,3,253043,WD20001284,1284,4,50,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
255270,1283,,,WD20001283,1283,4,1,50,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D7,150,200,23,51,30,19,9.0,M,1.4900000095367432,1.7000000476837158,0.1860000044107437,8.199999809265137,0.44999998807907104,8.0,11,94,59.0,59.0,100,0,38,8.800000190734863,2.700000047683716,3,253044,WD20001283,1283,4,50,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
255279,1124,,,WD20001124,1124,4,2,20,,RGca,RGca,RG,RGc,,,,,,,MW,,0.0,D7,150,200,23,51,30,19,9.0,M,1.4900000095367432,1.7000000476837158,0.1860000044107437,8.199999809265137,0.44999998807907104,8.0,11,94,59.0,59.0,100,0,38,8.800000190734863,2.700000047683716,3,44329,WD20001124,1124,4,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
